ID_Observasi,Periode,Tahun,Triwulan,Urutan_Waktu,Kode_Provinsi,Provinsi,Wilayah,Jumlah_Penduduk,Urbanisasi_pct,Kemiskinan_pct,Penetrasi_Internet_pct,Literasi_Keuangan_pct,Rekening_per_1000_Penduduk,Pertumbuhan_Rekening_qoq_pct,Titik_Layanan_per_100rb_Penduduk,ATM_per_100rb_Penduduk,Kantor_Bank_per_100rb_Penduduk,Kredit_terhadap_PDRB_pct,DPK_terhadap_PDRB_pct,Transaksi_Digital_pct,Pertumbuhan_Transaksi_Digital_qoq_pct,Pinjaman_Fintech_per_Kapita_juta,NPL_pct,Shock_Ekonomi,Dimensi_Ketersediaan,Dimensi_Penggunaan,Dimensi_Kedalaman,IKAD_Simulasi,Kategori_IKAD,IKAD_Lag_1,IKAD_Lag_4,IKAD_Rata_Rata_4Q,Pertumbuhan_IKAD_qoq_pct,Pertumbuhan_IKAD_yoy_pct,IKAD_Berikutnya,Kategori_IKAD_Berikutnya,Perubahan_IKAD_Berikutnya,Target_Peningkatan_IKAD,Status_Data
14-2021Q4,2021-Q4,2021,Q4,116,14,Riau,Sumatera,4634020,60.28,19.74,49.16,55.3,845.83,1.465,8.85,25.96,5.95,11.35,32.25,40.81,1.765,3.048,10.06,Pemulihan Awal,2.3549,3.232,1.4912,2.2982,Sangat Tinggi,2.2567,2.3136,2.3064,1.839,-0.6656,2.3856,Sangat Tinggi,0.0874,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2022Q1,2022-Q1,2022,Q1,117,14,Riau,Sumatera,4660910,60.5,,49.68,55.67,861.92,1.902,8.84,24.42,5.91,11.51,32.54,41.53,1.742,3.155,9.97,Pemulihan,2.3915,2.9659,1.5944,2.3856,Sangat Tinggi,2.2982,2.3421,2.3173,3.803,1.8573,2.3691,Sangat Tinggi,-0.0165,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2022Q2,2022-Q2,2022,Q2,118,14,Riau,Sumatera,4681659,60.36,19.48,50.28,55.75,877.56,1.815,8.8,26.65,6.7,10.98,32.57,42.17,1.557,3.189,9.87,Pemulihan,2.3584,2.9925,1.5477,2.3691,Sangat Tinggi,2.3856,2.3285,2.3274,-0.6916,1.7436,2.4298,Sangat Tinggi,0.0607,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2022Q3,2022-Q3,2022,Q3,119,14,Riau,Sumatera,4701306,60.3,19.39,51.06,55.76,887.76,1.163,9.09,25.35,5.77,11.28,,43.53,3.212,3.291,9.76,Pemulihan,2.4325,3.2322,1.6103,2.4298,Sangat Tinggi,2.3691,2.2567,2.3707,2.5622,7.6705,2.5002,Sangat Tinggi,0.0704,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2022Q4,2022-Q4,2022,Q4,120,14,Riau,Sumatera,4715892,60.25,19.56,51.51,55.96,889.21,0.163,9.17,26.07,6.21,11.56,32.9,44.13,1.392,3.374,9.68,Pemulihan,2.4749,3.0553,1.722,2.5002,Sangat Tinggi,2.4298,2.2982,2.4212,2.8974,8.7895,2.4737,Sangat Tinggi,-0.0265,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2023Q1,2023-Q1,2023,Q1,121,14,Riau,Sumatera,4735063,60.36,19.45,51.68,56.35,898.0,0.988,9.4,27.03,6.68,12.13,33.14,44.97,1.906,3.505,9.53,Pemulihan,2.5038,3.0684,1.7248,2.4737,Sangat Tinggi,2.5002,2.3856,2.4432,-1.0599,3.693,2.4596,Sangat Tinggi,-0.0141,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2023Q2,2023-Q2,2023,Q2,122,14,Riau,Sumatera,4740930,60.5,19.56,52.33,56.51,896.83,-0.129,9.56,27.38,6.53,12.29,33.03,46.09,2.487,3.602,9.37,Pemulihan,2.3209,3.2339,1.7427,2.4596,Sangat Tinggi,2.4737,2.3691,2.4658,-0.57,3.82,2.4639,Sangat Tinggi,0.0043,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2023Q3,2023-Q3,2023,Q3,123,14,Riau,Sumatera,4759051,60.29,19.02,52.76,,903.32,0.723,9.58,27.47,6.97,,33.11,47.19,2.385,3.687,9.3,Pemulihan,2.3578,3.013,1.755,2.4639,Sangat Tinggi,2.4596,2.4298,2.4744,0.1748,1.4034,2.4914,Sangat Tinggi,0.0275,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2023Q4,2023-Q4,2023,Q4,124,14,Riau,Sumatera,4773951,60.54,19.02,52.79,57.33,907.61,0.475,9.54,26.13,6.79,13.6,33.43,48.37,2.491,3.778,-18.74,Pemulihan,2.3556,2.9907,1.8191,2.4914,Sangat Tinggi,2.4639,2.5002,2.4722,1.1161,-0.352,2.4922,Sangat Tinggi,0.0008,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2024Q1,2024-Q1,2024,Q1,125,14,Riau,Sumatera,4791874,60.49,18.95,53.26,57.5,922.09,1.595,9.5,28.65,6.58,,33.64,48.86,1.012,3.832,9.16,Normal,2.3261,3.1965,1.8966,2.4922,Sangat Tinggi,2.4914,2.4737,2.4768,0.0321,0.7479,2.5587,Sangat Tinggi,0.0665,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2024Q2,2024-Q2,2024,Q2,126,14,Riau,Sumatera,4807363,60.39,18.9,53.73,57.64,927.42,0.578,9.38,26.5,6.4,14.3,33.56,49.38,1.08,3.916,9.27,Normal,2.3741,3.2196,1.803,2.5587,Sangat Tinggi,2.4922,2.4596,2.5015,2.6683,4.0291,2.5942,Sangat Tinggi,0.0355,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2024Q3,2024-Q3,2024,Q3,127,14,Riau,sumatera,4830801,60.26,18.92,54.28,57.76,,0.676,9.4,29.3,6.58,14.04,33.72,50.48,2.227,3.984,9.28,Normal,2.4894,3.2599,1.7502,2.5942,Sangat Tinggi,2.5587,2.4639,2.5341,1.3874,5.2884,2.6704,Sangat Tinggi,0.0762,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2024Q4,2024-Q4,2024,Q4,128,14,Riau,Sumatera,4854729,60.3,18.75,54.6,57.7,929.08,-0.494,,28.59,6.45,13.79,34.07,51.43,1.878,4.025,9.09,Normal,2.3902,3.2617,1.8295,2.6704,Sangat Tinggi,2.5942,2.4914,2.5789,2.9373,7.1847,2.616,Sangat Tinggi,-0.0544,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2025Q1,2025-Q1,2025,Q1,129,14,Riau,Sumatera,4873565,60.48,18.77,55.37,57.96,930.95,0.201,9.25,26.1,6.61,14.04,34.63,51.96,1.025,4.091,9.03,Normal,2.4592,3.1013,1.6896,2.616,Sangat Tinggi,2.6704,2.4922,2.6098,-2.0371,4.9675,2.6425,Sangat Tinggi,0.0265,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2025Q2,2025-Q2,2025,Q2,130,14,Riau,Sumatera,4899786,60.6,19.04,55.89,58.37,940.36,1.011,9.19,26.04,6.37,13.97,,51.94,-0.047,4.047,9.01,Normal,2.3491,3.287,1.7284,2.6425,Sangat Tinggi,2.616,2.5587,2.6308,1.013,3.2751,2.632,Sangat Tinggi,-0.0105,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2025Q3,2025-Q3,2025,Q3,131,14,Riau,Sumatera,4911837,60.76,19.3,,58.59,942.83,0.263,9.12,26.77,6.15,14.4,34.57,52.47,1.025,4.099,8.95,Normal,2.4749,3.0579,1.8185,2.632,Sangat Tinggi,2.6425,2.5942,2.6402,-0.3974,1.4571,2.6353,Sangat Tinggi,0.0033,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
14-2025Q4,2025-Q4,2025,Q4,132,14,Riau,Sumatera,4929353,60.57,19.17,,59.12,955.37,1.33,9.18,26.66,6.33,14.73,35.48,53.87,2.679,4.137,8.88,Normal,2.4628,3.2876,2.0132,2.6353,Sangat Tinggi,2.632,2.6704,2.6315,0.1254,-1.3144,,,,,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1993Q1,1993-Q1,1993,Q1,1,15,Jambi,Sumatera,22686789,55.78,18.34,8.11,42.27,290.24,1.254,4.28,17.46,3.3,13.36,15.45,2.43,2.95,0.237,5.63,Normal,1.7263,1.6765,1.4122,1.6682,Sedang,,,1.6682,,,1.7427,Sedang,0.0745,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1993Q2,1993-Q2,1993,Q2,2,15, Jambi ,Sumatera,22741546,55.91,18.11,8.82,42.55,304.32,4.854,4.41,19.5,4.19,12.46,15.85,2.6,6.896,0.267,5.39,Normal,1.7691,1.7165,1.5058,1.7427,Sedang,1.6682,,1.7054,4.4659,,1.8214,Sedang,0.0787,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1993Q3,1993-Q3,1993,Q3,3,15,Jambi,Sumatera,22820778,55.99,18.31,9.02,42.52,304.48,0.051,4.35,18.16,4.19,11.95,15.7,3.2,22.862,0.223,5.41,Normal,1.8406,1.7944,1.6323,1.8214,Sedang,1.7427,,1.7441,4.516,,1.6907,Sedang,-0.1307,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1993Q4,1993-Q4,1993,Q4,4,15,Jambi,Sumatera,22833877,55.91,18.69,9.37,43.05,315.97,3.775,4.39,20.52,4.29,11.8,15.87,3.51,9.717,0.248,5.48,Normal,1.5842,1.6965,1.4903,1.6907,Sedang,1.8214,,1.7308,-7.1758,,1.7538,Sedang,0.0631,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1994Q1,1994-Q1,1994,Q1,5,15,Jambi,Sumatera,22960012,55.98,18.72,9.6,43.37,320.75,1.514,4.53,19.37,4.35,12.06,15.46,3.55,1.337,0.215,5.47,Normal,1.8115,2.0216,1.3383,1.7538,Sedang,1.6907,1.6682,1.7521,3.7322,5.1313,1.7281,Sedang,-0.0257,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1994Q2,1994-Q2,1994,Q2,6,15,Jambi,Sumatera,23030612,56.36,18.7,10.18,43.65,311.65,-2.837,4.8,18.96,4.62,12.12,16.11,3.62,1.934,0.25,5.52,Normal,1.8277,1.8175,1.419,1.7281,Sedang,1.7538,1.7427,1.7485,-1.4654,-0.8378,1.6981,Sedang,-0.03,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1994Q3,1994-Q3,1994,Q3,7,15,Jambi,Sumatera,23146392,56.4,18.39,,43.36,327.82,5.188,4.85,20.29,3.85,12.29,15.73,3.79,4.593,0.292,,Normal,1.931,1.6483,1.4415,1.6981,Sedang,1.7281,1.8214,1.7177,-1.736,-6.7695,1.6479,Sedang,-0.0502,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1994Q4,1994-Q4,1994,Q4,8,15,Jambi,Sumatera,23247027,56.4,18.39,11.2,43.67,325.56,-0.688,4.78,19.49,4.04,12.21,15.95,3.82,0.924,0.339,5.72,Normal,1.7718,1.6177,1.2466,1.6479,Sedang,1.6981,1.6907,1.707,-2.9562,-2.5315,1.7611,Sedang,0.1132,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1995Q1,1995-Q1,1995,Q1,9,15,Jambi,Sumatera,23306687,56.43,18.29,11.98,43.8,336.82,3.457,4.85,20.61,4.78,13.06,16.1,4.84,26.696,0.406,5.64,Normal,1.845,1.5781,1.4261,1.7611,Sedang,1.6479,1.7538,1.7088,6.8693,0.4162,1.8088,Sedang,0.0477,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1995Q2,1995-Q2,1995,Q2,10,15,Jambi,Sumatera,23396735,56.67,,12.54,43.91,339.56,0.814,4.84,18.71,5.05,13.61,15.99,4.92,1.603,0.346,5.63,Normal,1.7867,1.6108,1.5693,1.8088,Sedang,1.7611,1.7281,1.729,2.7085,4.6699,1.8234,Sedang,0.0146,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1995Q3,1995-Q3,1995,Q3,11,15,Jambi,Sumatera,23568095,56.59,18.41,13.11,44.04,354.12,4.287,4.74,19.89,4.18,13.04,15.73,5.08,3.206,0.311,5.63,Normal,1.8686,1.7592,1.6024,1.8234,Sedang,1.8088,1.6981,1.7603,0.8072,7.3788,1.7972,Sedang,-0.0262,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1995Q4,1995-Q4,1995,Q4,12,15,Jambi,Sumatera,23687450,56.67,18.32,13.09,44.36,359.72,1.582,4.67,19.18,3.85,12.97,15.37,5.11,0.549,0.324,5.69,Normal,1.677,1.8303,1.4473,1.7972,Sedang,1.8234,1.6479,1.7976,-1.4369,9.06,1.8244,Sedang,0.0272,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1996Q1,1996-Q1,1996,Q1,13,15,Jambi,Sumatera,23782447,56.87,18.33,13.2,44.39,358.12,-0.445,4.81,20.41,4.15,13.27,15.88,5.75,12.482,0.38,5.55,Normal,1.6621,1.879,1.5312,1.8244,Sedang,1.7972,1.7611,1.8135,1.5135,3.5943,1.733,Sedang,-0.0914,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1996Q2,1996-Q2,1996,Q2,14,15,Jambi,Sumatera,23904741,56.77,18.54,13.23,44.41,367.82,2.709,5.09,20.54,4.4,13.57,16.28,4.93,-14.224,0.358,5.62,Normal,1.5273,1.8628,1.4202,1.733,Sedang,1.8244,1.8088,1.7945,-5.0099,-4.1906,1.8175,Sedang,0.0845,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2015Q2,2015-Q2,2015,Q2,90,11,Aceh,Sumatera,3020986,58.96,15.69,39.12,48.74,512.95,0.805,6.04,22.33,5.35,14.9,24.66,28.75,5.91,1.902,8.85,Normal,2.1885,2.3049,1.4886,1.9545,Tinggi,1.8297,1.942,1.9005,6.8208,0.6437,1.9903,Tinggi,0.0358,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1996Q4,1996-Q4,1996,Q4,16,15,Jambi,Sumatera,24035751,56.96,18.3,14.15,45.04,380.68,3.917,5.16,18.0,4.22,13.71,16.58,5.15,2.414,0.502,5.72,Normal,1.8098,2.0068,1.4627,1.8324,Sedang,1.8175,1.7972,1.8018,0.8198,1.9586,1.7767,Sedang,-0.0557,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1997Q1,1997-Q1,1997,Q1,17,15,Jambi,Sumatera,24109748,57.26,18.55,14.21,45.35,383.82,0.825,5.18,20.66,4.37,13.03,16.64,4.93,-4.219,0.487,6.14,Krisis Asia,1.7715,1.7709,1.4042,1.7767,Sedang,1.8324,1.8244,1.7899,-3.0397,-2.6146,1.6714,Sedang,-0.1053,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1997Q2,1997-Q2,1997,Q2,18,15,Jambi,Sumatera,24162647,57.45,18.84,14.43,45.87,381.85,-0.514,5.18,19.41,4.53,12.63,16.74,4.47,-9.307,0.44,6.55,Krisis Asia,1.6347,1.9095,1.5342,1.6714,Sedang,1.7767,1.733,1.7745,-5.9267,-3.5545,1.6096,Sedang,-0.0618,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1997Q3,1997-Q3,1997,Q3,19,15,Jambi,Sumatera,24231398,57.74,19.24,14.52,46.39,388.86,1.834,5.09,19.71,4.51,11.59,16.77,5.2,16.338,0.436,6.92,Krisis Asia,1.8658,1.9984,1.4135,1.6096,Sedang,1.6714,1.8175,1.7225,-3.6975,-11.4388,1.6523,Sedang,0.0427,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1997Q4,1997-Q4,1997,Q4,20,15,Jambi,Sumatera,24293443,57.52,19.89,14.95,46.26,408.12,4.955,5.16,20.27,5.03,11.22,16.61,4.6,-11.627,0.43,7.38,Krisis Asia,1.9344,2.1167,1.3219,1.6523,Sedang,1.6096,1.8324,1.6775,2.6528,-9.8286,1.7117,Sedang,0.0594,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1998Q1,1998-Q1,1998,Q1,21,15,Jambi,Sumatera,24423441,57.79,,15.49,46.08,408.48,0.087,5.12,21.37,4.73,11.1,16.45,4.35,-5.472,0.439,7.86,Krisis Asia,1.7612,1.8494,1.3318,1.7117,Sedang,1.6523,1.7767,1.6612,3.595,-3.6585,1.6403,Sedang,-0.0714,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1998Q2,1998-Q2,1998,Q2,22,15,Jambi,Sumatera,24489989,57.83,20.37,15.74,46.29,407.34,-0.279,5.05,17.99,4.44,11.44,16.01,3.71,-14.548,0.45,8.21,Krisis Asia,1.7224,1.9583,1.2575,1.6403,Sedang,1.7117,1.6714,1.6535,-4.1713,-1.8607,1.621,Sedang,-0.0193,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1998Q3,1998-Q3,1998,Q3,23,15,Jambi,Sumatera,24530678,57.8,20.44,15.93,46.75,389.65,-4.344,,19.6,4.53,11.48,15.78,4.25,14.471,0.446,8.52,Krisis Asia,1.9477,1.8562,1.3551,1.621,Sedang,1.6403,1.6096,1.6563,-1.1766,0.7083,1.663,Sedang,0.042,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1998Q4,1998-Q4,1998,Q4,24,15,Jambi,Sumatera,24564241,57.76,20.57,16.03,46.95,378.33,-2.905,5.08,20.22,4.59,11.06,16.36,4.23,-0.503,0.447,8.93,Krisis Asia,1.7236,1.8493,1.3204,1.663,Sedang,1.621,1.6523,1.659,2.591,0.6476,1.6779,Sedang,0.0149,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1999Q1,1999-Q1,1999,Q1,25,15,Jambi,Sumatera,24685365,58.04,20.6,16.47,47.41,381.52,0.844,4.93,19.51,4.46,11.89,16.26,4.34,2.526,0.499,9.11,Normal,1.8504,1.9666,1.3604,1.6779,Sedang,1.663,1.7117,1.6506,0.896,-1.9746,1.6556,Sedang,-0.0223,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1999Q2,1999-Q2,1999,Q2,26,15,Jambi,Sumatera,24692432,58.25,20.35,,47.4,392.08,2.767,4.76,20.41,4.18,11.7,15.65,4.5,3.656,0.478,9.11,Normal,1.835,1.8221,1.1217,1.6556,Sedang,1.6779,1.6403,1.6544,-1.329,0.9328,1.685,Sedang,0.0294,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1999Q3,1999-Q3,1999,Q3,27,15,Jambi,Sumatera,24747548,58.67,20.42,16.74,47.69,393.82,0.445,4.66,21.88,4.36,12.63,15.85,4.88,8.585,0.418,9.12,Normal,1.8898,1.7908,1.2153,1.685,Sedang,1.6556,1.621,1.6704,1.7758,3.9482,1.7306,Sedang,0.0456,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-1999Q4,1999-Q4,1999,Q4,28,15,Jambi,Sumatera,24809711,58.91,20.28,16.85,47.96,,4.142,4.85,19.58,4.21,13.38,15.97,5.3,8.587,0.481,9.11,Normal,1.6935,1.807,1.4156,1.7306,Sedang,1.685,1.663,1.6873,2.7062,4.0649,1.7422,Sedang,0.0116,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2000Q1,2000-Q1,2000,Q1,29,15,Jambi,Sumatera,24846275,58.69,20.35,17.06,48.01,424.15,3.416,4.68,19.63,4.45,,16.23,5.58,5.332,0.475,9.16,Normal,1.9831,2.0038,1.3679,1.7422,Sedang,1.7306,1.6779,1.7033,0.6703,3.8322,1.7519,Sedang,0.0097,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2000Q2,2000-Q2,2000,Q2,30,15,jambi,Sumatera,24940294,58.96,20.17,17.48,48.17,429.58,1.28,4.62,20.52,4.36,13.68,16.32,5.79,3.722,0.513,9.32,Normal,1.9196,1.8261,1.3987,1.7519,Sedang,1.7422,1.6556,1.7274,0.5568,5.8166,1.739,Sedang,-0.0129,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2000Q3,2000-Q3,2000,Q3,31,15,Jambi,Sumatera,25000771,59.11,19.88,17.8,48.46,445.13,3.621,4.7,20.05,3.63,,16.01,5.69,-1.773,0.533,9.39,Normal,1.8456,1.9541,1.3306,1.739,Sedang,1.7519,1.685,1.7409,-0.7363,3.2047,1.8125,Sedang,0.0735,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2000Q4,2000-Q4,2000,Q4,32,15,Jambi,Sumatera,25089438,59.33,19.79,18.12,48.75,442.45,-0.603,4.52,18.33,4.49,14.72,15.29,5.6,-1.611,0.562,9.24,Normal,1.8408,2.112,1.5084,1.8125,Sedang,1.739,1.7306,1.7614,4.2266,4.7325,1.8335,Sedang,0.021,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2001Q1,2001-Q1,2001,Q1,33,15,Jambi,Sumatera,25111388,59.25,,18.75,49.5,441.69,-0.171,4.54,19.87,4.81,14.57,15.29,5.98,6.906,0.598,9.25,Normal,1.7424,2.147,1.4499,1.8335,Sedang,1.8125,1.7422,1.7842,1.1586,5.2405,1.7611,Sedang,-0.0724,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2001Q2,2001-Q2,2001,Q2,34,15,Jambi,Sumatera,25178160,59.34,19.66,19.0,49.65,441.96,0.061,4.5,18.62,4.71,14.01,16.08,6.9,15.356,0.636,9.25,Normal,1.6136,2.1096,1.2083,1.7611,Sedang,1.8335,1.7519,1.7865,-3.9487,0.5251,1.881,Tinggi,0.1199,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2001Q3,2001-Q3,2001,Q3,35,15,Jambi,Sumatera,25225490,59.27,19.95,19.49,,448.1,1.39,4.84,19.88,3.68,14.14,16.3,6.88,-0.354,0.628,9.35,Normal,1.7466,2.1772,1.3371,1.881,Tinggi,1.7611,1.739,1.822,6.8082,8.1656,1.8025,Sedang,-0.0785,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2001Q4,2001-Q4,2001,Q4,36,15,Jambi,Sumatera,25375506,59.41,20.15,19.93,49.61,470.35,4.963,4.87,20.15,4.33,13.14,16.55,7.69,11.82,0.644,9.13,Normal,1.9739,1.8873,1.4555,1.8025,Sedang,1.881,1.8125,1.8195,-4.1733,-0.5517,1.8308,Sedang,0.0283,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2002Q1,2002-Q1,2002,Q1,37,15,Jambi,Sumatera,25426170,,20.35,20.04,49.79,468.6,-0.372,5.03,20.74,4.41,12.99,16.08,8.54,10.995,0.713,9.2,Normal,1.7326,2.1091,1.4396,1.8308,Sedang,1.8025,1.8335,1.8189,1.57,-0.1473,1.8254,Sedang,-0.0054,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2002Q2,2002-Q2,2002,Q2,38,15,Jambi,Sumatera,25594151,59.44,20.38,,49.99,470.43,0.391,5.03,19.4,5.63,12.95,15.79,9.44,10.549,0.807,9.1,Normal,1.8131,2.0232,1.2429,1.8254,Sedang,1.8308,1.7611,1.8349,-0.295,3.6511,1.7764,Sedang,-0.049,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2002Q3,2002-Q3,2002,Q3,39,15,Jambi,Sumatera,25668506,,20.11,20.59,50.29,481.04,2.254,5.18,20.32,4.32,12.75,16.3,9.64,2.187,0.841,9.09,Normal,1.7671,2.1367,1.2523,1.7764,Sedang,1.8254,1.881,1.8088,-2.6843,-5.5609,1.7521,Sedang,-0.0243,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2002Q4,2002-Q4,2002,Q4,40,15,Jambi,Sumatera,25770905,60.09,20.12,21.04,50.32,485.01,0.826,5.22,20.07,4.57,13.22,16.83,9.56,-0.854,0.793,9.11,Normal,1.6792,1.9726,1.2551,1.7521,Sedang,1.7764,1.8025,1.7962,-1.3679,-2.7961,1.757,Sedang,0.0049,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2003Q1,2003-Q1,2003,Q1,41,15,Jambi,Sumatera,25854056,,,21.25,50.83,507.77,4.693,5.37,19.68,5.53,13.29,16.57,9.26,-3.14,0.804,9.01,Normal,1.8774,2.2209,1.5572,1.757,Sedang,1.7521,1.8308,1.7777,0.2797,-4.031,1.7855,Sedang,0.0285,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2003Q2,2003-Q2,2003,Q2,42,15,Jambi,Sumatera,25886953,60.59,20.14,21.71,50.95,520.74,2.554,5.43,19.08,4.16,13.15,16.02,10.21,10.189,0.87,8.91,Normal,1.8309,1.9898,1.4267,1.7855,Sedang,1.757,1.8254,1.7677,1.6221,-2.1858,1.7536,Sedang,-0.0319,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2003Q3,2003-Q3,2003,q2,43,15,Jambi,Sumatera,25987473,60.86,20.05,22.09,,521.14,0.077,5.47,21.75,4.53,12.97,16.1,11.31,10.859,0.922,8.91,Normal,1.8791,2.2255,1.3805,1.7536,Sedang,1.7855,1.7764,1.762,-1.7866,-1.2835,1.7929,Sedang,0.0393,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2003Q4,2003-Q4,2003,Q4,44,15,Jambi,Sumatera,26033707,61.18,20.03,22.75,51.56,523.78,0.507,5.46,19.42,4.91,12.7,16.91,11.79,4.208,0.966,8.95,Normal,2.0102,2.2253,1.4354,1.7929,Sedang,1.7536,1.7521,1.7723,2.2411,2.3286,1.6902,Sedang,-0.1027,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2004Q1,2004-Q1,2004,Q1,45,15,Jambi,Sumatera,26116593,61.27,20.02,23.27,51.77,533.19,1.798,5.54,21.08,4.75,13.04,17.56,11.94,1.23,0.941,8.83,Normal,1.7416,2.0994,1.5791,1.6902,Sedang,1.7929,1.757,1.7556,-5.7281,-3.8019,1.7385,Sedang,0.0483,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
15-2004Q2,2004-Q2,2004,Q2,46,15,Jambi,Sumatera,26200437,61.42,20.18,23.4,52.07,538.46,0.988,5.52,23.35,4.05,13.33,18.33,146.87,3.786,0.928,8.67,Normal,1.7835,2.1695,1.411,1.7385,Sedang,1.6902,1.7855,1.7438,2.8576,-2.6323,1.8258,Sedang,0.0873,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
